,id,key,title,excerpt,matched_title,description,thumbnail
1654,445359,Australian_Cattle_Dog,Australian Cattle Dog,"The Australian Cattle Dog (ACD), or simply Cattle Dog, is a breed of herding dog originally developed in Australia for droving cattle over long distances",,Breed of herding dog originally developed in Australia for droving cattle,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 160, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/c/cc/ACD-blue-spud.jpg/200px-ACD-blue-spud.jpg'}"
1655,1056160,Crate_training,Crate training,Crate training is the process of teaching a pet to accept a dog crate or cage as a familiar and safe location. Advocates claim that dogs are den-dwelling,,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 191, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/3/39/DogCarCrate_wb.jpg/200px-DogCarCrate_wb.jpg'}"
1656,12383290,Anti-tank_dog,Anti-tank dog,"killed the dog in the process. The U.S. military started training anti-tank dogs in 1943 in the same way the Russians used them, but this training exposed",,"Dogs taught to detonate explosives in the vicinity of tanks, trained by the USSR","{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 153, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/47/Dogtrainingschool.jpg/200px-Dogtrainingschool.jpg'}"
1657,18739,Laika,Laika,"Laika (Russian: Лайка; c. 1954 – 3 November 1957) was a Soviet space dog who became one of the first animals in space, and the first animal to orbit the",,Soviet dog that was sent to space (1957),"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 147, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/7/71/Laika_%28Soviet_dog%29.jpg/200px-Laika_%28Soviet_dog%29.jpg'}"
1658,4269567,Dog,Dog,"The dog (Canis familiaris or Canis lupus familiaris) is a domesticated descendant of the wolf. Also called the domestic dog, it is derived from an ancient",,Domesticated canid species,
1659,516571,Disc_dog,Disc dog,"Disc dog (commonly called Frisbee dog) is a dog sport. In disc dog competitions, dogs and their human flying disc throwers compete in events such as distance",,Dog sport,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 135, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/2/29/AdrianStoica_Rory_discdog.jpeg/200px-AdrianStoica_Rory_discdog.jpeg'}"
1660,79289,German_Shepherd,German Shepherd,The German Shepherd or Alsatian is a German breed of working dog of medium to large size. The breed was developed by Max von Stephanitz using various,,German breed of shepherd dog,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 166, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/d0/German_Shepherd_-_DSC_0346_%2810096362833%29.jpg/200px-German_Shepherd_-_DSC_0346_%2810096362833%29.jpg'}"
1661,3304092,Dog_bite,Dog bite,"attacks). It is recognized that the risk of dog bites can be increased by human actions such as abuse or bite training, or through inaction such as neglect,",,Bite by a dog that is upon a person or other animal,"{'mimetype': 'image/tiff', 'size': None, 'width': 136, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/9/9d/USN_Medic_Louis_Kost_gets_attacked_by_Bruno_crop_retouch.tif/lossy-page1-136px-USN_Medic_Louis_Kost_gets_attacked_by_Bruno_crop_retouch.tif.jpg'}"
1662,1463215,Detection_dog,Detection dog,"A detection dog or sniffer dog is a dog that is trained to use its senses to detect substances such as explosives, illegal drugs, wildlife scat, currency",,Dog trained to detect certain substances,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 143, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/US_Navy_101108-N-8546L-040_Chief_Master-at-Arms_Nick_Estrada%2C_left%2C_a_U.S._Navy_military_working_dog_handler_from_Orange%2C_Calif.jpg/200px-US_Navy_101108-N-8546L-040_Chief_Master-at-Arms_Nick_Estrada%2C_left%2C_a_U.S._Navy_military_working_dog_handler_from_Orange%2C_Calif.jpg'}"
1663,67328916,Canine_Intervention,Canine Intervention,"Oakland, California. It deals with dog training, through the main protagonist, Jasalah Leverette and his dog training facility, Cali K9 in San Jose. Each",,American television show,
1664,1710257,Dog_collar,Dog collar,when training the dog not to pull. Any style of dog collar must be properly fitted to ensure safety and collars should not be worn when the dog is unattended,,Piece of material put around the neck of a dog,
1665,993774,Clicker_training,Clicker training,"clicker training seminars to dog owners. In 1998, Alexandra Kurland published ""Clicker Training For Your Horse,"" which rejected horse training that uses",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 197, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Dog_clicker_training.jpg/200px-Dog_clicker_training.jpg'}"
1666,10391062,It's_Me_or_the_Dog,It's Me or the Dog,"strain on interpersonal relationships), teaches responsible dog ownership and promotes dog training techniques based on positive reinforcement. There was also",,British television program,"{'mimetype': 'image/png', 'size': None, 'width': 200, 'height': 112, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/0/05/ItsMeOrTheDogTitles.png/200px-ItsMeOrTheDogTitles.png'}"
1667,66165978,Mercy_dog,Mercy dog,"A mercy dog (also known as an ambulance dog, Red Cross dog, or casualty dog) was a dog that served in a paramedical role in the military, most notably",,Military paramedic service dog,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/db/Ambulance_Dog.JPG/200px-Ambulance_Dog.JPG'}"
1668,4380577,Cesar_Millan,Cesar Millan,"Cesar Millan's Dog Nation, which ran for one season starting on March 3. ""Cesar Millan Live!"" is an international touring dog training lecture and stage",,Mexican dog trainer and television personality,"{'mimetype': 'image/png', 'size': None, 'width': 154, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/06/Cesar_Millan_Mar_2018.png/154px-Cesar_Millan_Mar_2018.png'}"
1669,4238111,Victoria_Stilwell,Victoria Stilwell,"Academy for Dog Training & Behavior, the CEO of the Victoria Stilwell Positively Dog Training (VSPDT) network of dog trainers, and other dog behavior institutions",,English TV presenter and dog trainer (born 1969),"{'mimetype': 'image/gif', 'size': None, 'width': 133, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Victoria_Stilwell_Headshot.gif/133px-Victoria_Stilwell_Headshot.gif'}"
1670,316047,Dog_whistle,Dog whistle,"A dog whistle (also known as silent whistle or Galton's whistle) is a type of whistle that emits sound in the ultrasonic range, which humans cannot hear",,Ultrasonic whistle for animals,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Hundepfeife01.JPG/200px-Hundepfeife01.JPG'}"
1671,5350187,Chips_(dog),Chips (dog),"duty. Chips shipped out to the War Dog Training Center, Front Royal, Virginia, in 1942 for training as a sentry dog. He was one of four dogs assigned to",,,"{'mimetype': 'image/png', 'size': None, 'width': 200, 'height': 147, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Chips_the_war_dog_%2837223130705%29.png/200px-Chips_the_war_dog_%2837223130705%29.png'}"
1672,37861133,Dog_bite_tug,Dog bite tug,"used in dog training. It is used for police, military and Schutzhund dog training. Bite tugs are perfect for puppies but can be used for training adult",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 173, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Malinois_playing_with_bite_tug_made_of_french_linen.JPG/173px-Malinois_playing_with_bite_tug_made_of_french_linen.JPG'}"
1673,275388,Cynology,Cynology,"of dog training academies, with cynologist sometimes being used as a title by some dog trainers or handlers. People who informally study the dog may",,,
1674,66333776,Dog_harness,Dog harness,"A dog harness is a piece of equipment consisting in part of straps that surround the dog’s torso. It is used to guide, hold, and lift the dog or to utilise",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 131, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Cart_drawn_by_dogs.jpg/200px-Cart_drawn_by_dogs.jpg'}"
1675,7118482,Dog_behavior,Dog behavior,"one another. Dog play is made up primarily of mock fights. It is believed that this behavior, which is most common in puppies, is training for important",,Internally coordinated responses of dogs to internal and external stimuli,"{'mimetype': 'image/png', 'size': None, 'width': 200, 'height': 165, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Lorenz_emotions.png/200px-Lorenz_emotions.png'}"
1676,922165,Moose_(dog),Moose (dog),"""Frasier's dog Eddie dies aged 16"". News.bbc.co.uk. 28 June 2006. Retrieved 15 October 2017. ""Dog Trainer in Los Angeles, CA"". Mathilde de Cagny Dog Training. Retrieved",,Canine actor,"{'mimetype': 'image/jpeg', 'size': None, 'width': 156, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/2/28/Entertainment_Weekly_cover_with_Moose.jpg/156px-Entertainment_Weekly_cover_with_Moose.jpg'}"
1677,3953134,Dog_Whisperer_with_Cesar_Millan,Dog Whisperer with Cesar Millan,worked for a dog grooming store and then for a limousine company. He ran a dog-training business from a van before opening the iconic Dog Psychology Center,,The Dog Whisperer,
1678,1251123,Dog_aggression,Dog aggression,"process which he called Safety Training. He wrote that this therapy, when successful, had long-term benefit for the dog and its owners. Predatory aggression",,Behavior in dogs,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 145, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Mad_dog.jpg/200px-Mad_dog.jpg'}"
1679,1754922,Animal_training,Animal training,"training an animal receives will vary depending on the training method used, and the purpose for training the animal. For example, a seeing eye dog will",,Teaching animals specific responses to specific conditions or stimuli,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 156, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Female_animal_trainer_and_leopard%2C_c1906.jpg/200px-Female_animal_trainer_and_leopard%2C_c1906.jpg'}"
1680,1116804,Guard_dog,Guard dog,A guard dog or watchdog (not to be confused with an attack dog) is a dog used to watch for and guard property against unwanted or unexpected human or animal,,Working dog,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 157, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/6c/A_raggedly_dressed_man_being_bitten_by_a_guard_dog_Wellcome_L0049795.jpg/200px-A_raggedly_dressed_man_being_bitten_by_a_guard_dog_Wellcome_L0049795.jpg'}"
1681,4167189,Gameness,Gameness,"the dog that won't quit fighting, the dog that'll die in the ring, the dog that'll fight with two broken legs."" The scope and method of training to develop",,Quality of dog breeds,
1682,40099077,Dog_surfing,Dog surfing,"Dog surfing is a type of surfing maneuver involving dogs that are trained to surf on surfboards, bodyboards, skimboards, windsurf boards or to bodysurf",,Surfing technique involving highly trained dogs,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 138, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Hanging_18.jpg/200px-Hanging_18.jpg'}"
1683,2352562,Pack_(canine),Pack (canine),"Veterinary Society of Animal Behavior. Retrieved 17 February 2021. ""Dog behaviour pack leaders debunked"". Affinity Dog Training. Retrieved 2013-08-16.",,Social group of conspecific canids,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 162, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/45/Canis_lupus_pack_surrounding_Bison.jpg/200px-Canis_lupus_pack_surrounding_Bison.jpg'}"
1684,30874722,The_Intelligence_of_Dogs,The Intelligence of Dogs,"The Intelligence of Dogs is a 1994 book on dog intelligence by Stanley Coren, a professor of canine psychology at the University of British Columbia.",,Book by Stanley Coren,
1685,644051,American_Bulldog,American Bulldog,"The American Bulldog is a large, muscular breed of working dog that were used as stock dogs, catch dogs, and guardians on farms and ranches. They are",,Dog breed,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 160, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/67/Faithfullbull_Spike_of_Mightybull.jpg/200px-Faithfullbull_Spike_of_Mightybull.jpg'}"
1686,23228917,Paul_Owens_(dog_trainer),Paul Owens (dog trainer),"bestselling dog training book, The Dog Whisperer, Beginning and Intermediate Training for Puppies and Dogs (1999; 2nd edition 2007). His newest puppy training book",,,
1687,69584037,Bunny_(dog),Bunny (dog),"canines, as well as dog training. Devine also cited the work of Christina Hunger, a speech pathologist, who had been teaching her dog to speak using augmentative",,Canine research subject,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/a/a3/Bunny_the_Dog.jpg/200px-Bunny_the_Dog.jpg'}"
1688,1758357,Bark_(sound),Bark (sound),do vocalize in short barks. Animal communication Debarking Dog communication Dog training Growling Howling L. David Mech; Luigi Boitani (1 October 2010),,Sound mainly produced by Dogs,
1689,4368682,Dogs_in_warfare,Dogs in warfare,operated a number of scout-dog platoons (assigned on a handler-and-dog team basis to individual patrols) and had a dedicated dog-training school in Fort Benning,,Overview of the role of dogs in warfare,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/U.S._Air_Force_military_working_dog_Jackson_sits_on_a_U.S._Army_M2A3_Bradley_Fighting_Vehicle_before_heading_out_on_a_mission_in_Kahn_Bani_Sahd%2C_Iraq%2C_Feb._13%2C_2007.jpg/200px-thumbnail.jpg'}"
1690,29262568,Police_Dog_Training_Centre,Police Dog Training Centre,"Police Dog Training Center is situated in Kerala Police Academy, in Thrissur city of Kerala state in India. It is one of the dog training centre in South",,"Police facility in Thrissur, Kerala, India",
1691,243549,Xoloitzcuintle,Xoloitzcuintle,"Xoloitzquintle, Xoloitzcuintli, or Xolo) is one of several breeds of hairless dog. It is found in standard, intermediate, and miniature sizes. The Xolo also",,Dog breed,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/b/bb/BIR_Grupp_5-_MEXIKANSK_NAKENHUND%2C_Lokal_Hero%E2%80%99s_King_Og_Hart%E2%80%99s_Istas_%2823607403303%29.jpg/200px-BIR_Grupp_5-_MEXIKANSK_NAKENHUND%2C_Lokal_Hero%E2%80%99s_King_Og_Hart%E2%80%99s_Istas_%2823607403303%29.jpg'}"
1692,147565,Schutzhund,Schutzhund,"(/'ʃʊtshʊnt/, German for ""protection dog""), currently known competitively as IGP and previously as IPO, is a dog sport that tests a dog's tracking, obedience, and",,A protection dog sport which includes tracking and obedience,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 185, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Felix_with_Eclipse_in_2010_FCI_Finland.jpg/200px-Felix_with_Eclipse_in_2010_FCI_Finland.jpg'}"
1693,4314522,Dog_crate,Dog crate,"for using a dog crate are for toilet training a new puppy, transporting a dog, limiting access while the dog learns rules, ensuring the dog's safety, confining",,Cage for dogs,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 191, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/3/39/DogCarCrate_wb.jpg/200px-DogCarCrate_wb.jpg'}"
1694,1044754,Dog_communication,Dog communication,"Dog communication is the transfer of information between dogs, as well as between dogs and humans. Behaviors associated with dog communication are categorized",,Communication of dogs with other dogs and as well as humans,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 165, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Ano-Genital-Kontrolle.jpg/200px-Ano-Genital-Kontrolle.jpg'}"
1695,34100925,Cat–dog_relationship,Cat–dog relationship,"among cats. Most cats flee from a dog, while others take actions such as hissing, arching their backs and swiping at the dog. After being scratched by a cat",,Interaction between the main house pets,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 101, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/64/Cat_and_dog_standoff_%283926784260%29.jpg/200px-Cat_and_dog_standoff_%283926784260%29.jpg'}"
1696,491819,Working_dog,Working dog,irrespective of an individual animal's training or employment; and other times again it is used as a synonym for herding dog. Roles performed by dogs that sometimes,,Dog used for work,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 191, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Kelpie_walking_across_the_backs_of_sheep.jpg/200px-Kelpie_walking_across_the_backs_of_sheep.jpg'}"
1697,33808020,List_of_dog_trainers,List of dog trainers,This is a list of notable dog trainers. Francis Butler was a veterinarian and author who specialised in the training and control of dogs in the 1800s.,,,
1698,2395054,PetSmart,PetSmart,"including grooming, dog daycare, dog and cat boarding, veterinary care via in-store third-party clinics, and dog training. They also offer dog and cat adoption",,American pet supply store chain,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/03/11.28.07PetSmartByLuigiNovi.JPG/200px-11.28.07PetSmartByLuigiNovi.JPG'}"
1699,13373581,Blue_Peter_pets,Blue Peter pets,"to act as surrogate pets for those that did not own any. For example, dog training items, tortoise hibernation, and cat care are often featured on the programme;",,Animals that appeared regularly on the children's show Blue Peter,
1700,26903,Solar_System,Solar System,The Solar System is the gravitationally bound system of the Sun and the objects that orbit it. It formed 4.6 billion years ago from the gravitational collapse,,The Sun and objects orbiting it,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 113, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Solar_System_true_color.jpg/200px-Solar_System_true_color.jpg'}"
1701,6139438,Formation_and_evolution_of_the_Solar_System,Formation and evolution of the Solar System,The formation of the Solar System began about 4.6 billion years ago with the gravitational collapse of a small part of a giant molecular cloud. Most of,,Modelling its structure and composition,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/2/2d/The_Mysterious_Case_of_the_Disappearing_Dust.jpg/200px-The_Mysterious_Case_of_the_Disappearing_Dust.jpg'}"
1702,594550,List_of_Solar_System_objects_by_size,List of Solar System objects by size,This article includes a list of the most massive known objects of the Solar System and partial lists of smaller objects by observed mean radius. These lists,,Largest objects of the Solar System,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 113, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Solar_System_true_color.jpg/200px-Solar_System_true_color.jpg'}"
1703,15677755,Photovoltaic_system,Photovoltaic system,"A photovoltaic system, also PV system or solar power system, is an electric power system designed to supply usable solar power by means of photovoltaics",,Power system designed to supply usable electric power from solar energy,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 134, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Solar_panels_on_house_roof.jpg/200px-Solar_panels_on_house_roof.jpg'}"
1704,8664985,Solar_System_(disambiguation),Solar System (disambiguation),"Photovoltaic system, a solar power system A Planetary system other than our own may also be called a ""solar system"" in some sources Solar System (song), a",,Topics referred to by the same term,
1705,13690575,Solar_power,Solar power,using the photovoltaic effect. Concentrated solar power systems use lenses or mirrors and solar tracking systems to focus a large area of sunlight to a hot,,Conversion of energy from sunlight into electricity,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 148, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/2/26/Electrical_and_Mechanical_Services_Department_Headquarters_Photovoltaics.jpg/200px-Electrical_and_Mechanical_Services_Department_Headquarters_Photovoltaics.jpg'}"
1706,715297,Solar_System_model,Solar System model,"Solar System models, especially mechanical models, called orreries, that illustrate the relative positions and motions of the planets and moons in the",,Illustrates relative position of Sun and planets,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Planetarium_in_Putnam_Gallery_2%2C_2009-11-24.jpg/200px-Planetarium_in_Putnam_Gallery_2%2C_2009-11-24.jpg'}"
1707,839504,List_of_natural_satellites,List of natural satellites,"The Solar System's planets, and its most likely dwarf planets, are known to be orbited by at least 219 natural satellites, or moons. At least 19 of them",,Wikimedia list article,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 113, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Solar_System_true_color.jpg/200px-Solar_System_true_color.jpg'}"
1708,9763,Exoplanet,Exoplanet,An exoplanet or extrasolar planet is a planet outside the Solar System. The first possible evidence of an exoplanet was noted in 1917 but was not recognized,,Planet outside the Solar System,"{'mimetype': 'image/gif', 'size': None, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/48/Hr8799_orbit_hd.gif/200px-Hr8799_orbit_hd.gif'}"
1709,5828178,List_of_gravitationally_rounded_objects_of_the_Solar_System,List of gravitationally rounded objects of the Solar System,"This is a list of most likely gravitationally rounded objects of the Solar System, which are objects that have a rounded, ellipsoidal shape due to their",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 113, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Solar_System_true_color.jpg/200px-Solar_System_true_color.jpg'}"
1710,6661422,Small_Solar_System_body,Small Solar System body,"A small Solar System body (SSSB) is an object in the Solar System that is neither a planet, a dwarf planet, nor a natural satellite. The term was first",,Object in the Solar System,"{'mimetype': 'image/svg+xml', 'size': 9337, 'width': 200, 'height': 154, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Euler_diagram_of_solar_system_bodies.svg/200px-Euler_diagram_of_solar_system_bodies.svg.png'}"
1711,445513,List_of_Solar_System_objects,List of Solar System objects,"The following is a list of Solar System objects by orbit, ordered by increasing distance from the Sun. Most named objects in this list have a diameter",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 113, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Solar_System_true_color.jpg/200px-Solar_System_true_color.jpg'}"
1712,31939164,Colonization_of_the_Solar_System,Colonization of the Solar System,The Solar System have been considered for colonization and terraforming. The main candidates for colonization in the inner Solar System are Mars and Venus,,Settling on locations in the Solar System,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 113, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Solar_System_true_color.jpg/200px-Solar_System_true_color.jpg'}"
1713,67029,Passive_solar_building_design,Passive solar building design,"the winter and reject solar heat in the summer. This is called passive solar design because, unlike active solar heating systems, it does not involve the",,Architectural engineering that uses the Sun's heat without electric or mechanical systems,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 83, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/13/El-v-01_ubt.jpeg/200px-El-v-01_ubt.jpeg'}"
1714,38213161,Outline_of_the_Solar_System,Outline of the Solar System,provided as an overview of and topical guide to the Solar System: Solar System – gravitationally bound system comprising the Sun and the objects that orbit,,Overview of and topical guide to the Solar System,
1715,533423,Solar_water_heating,Solar water heating,"Solar water heating (SWH) is heating water by sunlight, using a solar thermal collector. A variety of configurations is available at varying cost to provide",,Use of sunlight for water heating with a solar thermal collector,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 129, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Water_collectors.jpg/200px-Water_collectors.jpg'}"
1716,19327051,Discovery_and_exploration_of_the_Solar_System,Discovery and exploration of the Solar System,"Discovery and exploration of the Solar System is observation, visitation, and increase in knowledge and understanding of Earth's ""cosmic neighborhood""",,"Observation, visitation and increase in knowledge and understanding of Earth's cosmic neighborhood","{'mimetype': 'image/jpeg', 'size': None, 'width': 177, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/7/71/PaleBlueDot.jpg/177px-PaleBlueDot.jpg'}"
1717,3589660,Sweden_Solar_System,Sweden Solar System,Sedna Termination Shock The Sweden Solar System is the world's largest permanent scale model of the Solar System. The Sun is represented by the Avicii,,Permanent scale model of the Solar System,
1718,43519,List_of_hypothetical_Solar_System_objects,List of hypothetical Solar System objects,"A hypothetical Solar System object is a planet, natural satellite, subsatellite or similar body in the Solar System whose existence is not known, but has",,,
1719,33445477,List_of_tallest_mountains_in_the_Solar_System,List of tallest mountains in the Solar System,This is a list of the tallest mountains in the Solar System. This list includes peaks on all celestial bodies where significant mountains have been detected,,,
1720,81832,Timeline_of_Solar_System_exploration,Timeline of Solar System exploration,of Solar System exploration ordered by date of spacecraft launch. It includes: All spacecraft that have left Earth orbit for the purposes of Solar System,,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 182, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Timeline_of_Solar_System_exploration.jpg/182px-Timeline_of_Solar_System_exploration.jpg'}"
1721,26751,Sun,Sun,"The Sun is the star at the center of the Solar System. It is a nearly perfect ball of hot plasma, heated to incandescence by nuclear fusion reactions in",,Star in the Solar System,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/8/83/The_Sun_in_white_light.jpg/200px-The_Sun_in_white_light.jpg'}"
1722,413092,Solar_thermal_energy,Solar thermal energy,"include, Ouarzazate Solar Power Station in Morocco (510 MW), Ivanpah Solar Power Facility (377 MW), Solar Energy Generating Systems installation (354 MW)",,Technology using sunlight for heat,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/db/Calefon_solar_termosifonico_compacto.jpg/200px-Calefon_solar_termosifonico_compacto.jpg'}"
1723,8427933,List_of_artificial_objects_leaving_the_Solar_System,List of artificial objects leaving the Solar System,"distant spacecraft from launch to 2030 The artificial objects leaving the Solar System are all space probes and the upper stages of their launch vehicles, all",,,"{'mimetype': 'image/png', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/48/1e13m_comparison_Hale_Bopp_and_smaller_-_HQ_no_transparency.png/200px-1e13m_comparison_Hale_Bopp_and_smaller_-_HQ_no_transparency.png'}"
1724,33445772,List_of_largest_craters_in_the_Solar_System,List of largest craters in the Solar System,"the Solar System. For a full list of named craters, see List of craters in the Solar System. List of largest lakes and seas in the Solar System List",,,
1725,32473107,Rooftop_solar_power,Rooftop solar power,"A rooftop solar power system, or rooftop PV system, is a photovoltaic (PV) system that has its electricity-generating solar panels mounted on the rooftop",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 150, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/5/55/Photovoltaikanlage.jpg/150px-Photovoltaikanlage.jpg'}"
1726,6757017,Space-based_solar_power,Space-based solar power,"Space-based solar power (SBSP, SSP) is the concept of collecting solar power in outer space by solar power satellites (SPS) and distributing it to Earth",,Concept of collecting solar power in outer space and distributing it to Earth,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 156, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Solar_power_satellite_sandwich_or_abascus_concept.jpg/200px-Solar_power_satellite_sandwich_or_abascus_concept.jpg'}"
